ID,Ազգանուն Անուն Հայրանուն,Սեռ,Մարզ,Մարզադպրոցի անվանում,Մարզիչ,,rating_standard_2017,rating_standard_2018,rating_standard_2019,rating_standard_2020,rating_standard_2021,rating_standard_2022
1005340,Յանդյան Սերգեյ Քերոբի,ար,Երևան,Անհատական,Անհատական,1692,2089,2216,2171,1396,1581,1905
1004987,Յավրյան Արայիկ Կարենի,ար,Երևան,Ավան,Ղուկասյան Հ.,1917,2244,2028,2133,1050,1657,1862
1004839,Յավրույան Արթուր Գրիգորի,ար,Երևան,Անհատական,Անհատական,1562,2090,2169,1356,1451,1581,1688
1011849,Յավրույան Արտյոմ Գրիգորի,ար,Երևան,Նորք-Մարաշ,Ղազարյան Արմ.,1879,2010,1965,1979,1232,1405,2054
1011850,Յարազյան Տիգրան Հովհաննեսի,ար,Երևան,Անհատական,Անհատական,1854,1784,2012,2237,1447,1395,1868
1011851,Յոլչյան Աղասի ***,ար,Երևան,Անհատական,Անհատական,1906,1843,2183,2232,1612,1292,1339
1011852,Յորդանյան Նարեկ Էդգարի,ար,Երևան,Անհատական,Անհատական,1625,1970,2013,2324,1120,1742,1713
1005348,Յուզբաշյան Զավեն Արտաշեսի,ար,Երևան,Կաիսա,Հայրապետյան Վլ.,1755,2466,1572,2219,1573,1274,1807
1014464,Յուզբաշյան Տիգրան Տիգրանի,ար,Երևան,Տ. Պետրոսյան,Կամո Գ.,1501,1738,2088,2260,1845,1655,1630
1011853,Յուխանյան Դանիել Գրիգորի,ար,Երևան,Անհատական,Անհատական,2087,2009,2216,2241,1541,1865,1552
1011854,Նագդալյան Նարինե Արմենի,իգ,Կոտայք,Աբովյանի շ/դ,Օհանյան Ա.,1921,2510,2186,2225,1792,1203,1630
1011855,Նադանյան Արեն Արմենի,ար,Սյունիք,Գորիսի շ/դ,Զաքարյան Մ.,1834,2027,2146,2245,1727,1796,1504
1011856,Նադարյան Սահակ Ջիվանի,ար,Արարատ,Արարատի շ/դ - ՀՇԱ,Հարությունյան Իս.,1931,2130,1951,2290,1601,1332,1894
1011857,Նադոյան Դավիթ Հարությունի,ար,Երևան,Նորք-Մարաշ,Պողոսյան Է.,2051,1736,2279,2260,1533,1872,1786
1011858,Նազարեթյան Աշոտ Վարդանի,ար,Երևան,Մալաթիա,Սարգիս Մ.,1943,1981,1932,2222,1487,1687,1912
1011859,Նազարեթյան Եղիշե Վարազդատի,ար,Երևան,Տ. Պետրոսյան,Սևակ Բ.,1984,2493,2276,2288,1493,1874,1718
1011860,Նազարեթյան Էլեն Աշոտի,իգ,Երևան,Ռ. Վահանյան,Պողոսյան Վ.,1887,2042,2461,2042,1567,1865,1555
1011861,Նազարեթյան Էլինա Էմիլի,իգ,Երևան,Կենտրոն,Քարհանյան Ա.,1763,1890,1871,2279,1090,1308,2026
1011862,Նազարեթյան Էլինա Սուրենի,իգ,Երևան,Զեյթուն,Պլուզյան Ա.,1505,2399,2086,1744,1324,1688,1769
1011863,Նազարեթյան Մարի Գևորգի,իգ,Երևան,Զեյթուն,Առաքելով Գ.,1730,2142,2427,1605,1003,1825,1665
1011864,Նազարեթյան Վարդգես Գևորգի,ար,Երևան,Զեյթուն,Առաքելով Գ.,1672,2171,2105,2158,1915,1748,1841
1011865,Նազարյան Անդրանիկ Հրանտի,ար,Լոռի,Վանաձորի շ/դ,Գասպարյան Ն.,1702,2038,2176,2263,1470,1575,1597
1011866,Նազարյան Առնո Դավիթի,ար,Երևան,Անհատական,Անհատական,1962,2015,2320,2048,1194,1573,1878
1011867,Նազարյան Ավետ Կարենի,ար,Երևան,Անհատական,Անհատական,1963,1949,2052,2332,1833,1604,1931
1011868,Նազարյան Արեն Արմենի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Վարդանյան Ջ.,2062,1954,2180,2213,1427,1433,1619
1004614,Նազարյան Արթուր Էդուարդի,ար,Երևան,Աջափնյակ,Բագրատ Գ.,1919,2249,2175,2295,1503,1547,1668
1011869,Նազարյան Արման Դավիթի,ար,Երևան,Անհատական,Անհատական,2111,1861,2120,1551,1554,1092,2067
1011870,Նազարյան Արման Լևոնի,ար,Երևան,Շիրակացի,Փիլոսյան Ն.,1796,1957,2035,2153,1687,1489,1560
1011871,Նազարյան Արման Տիգրանի,ար,Երևան,Նուբարաշեն,Գևորգյան Վ.,1717,2052,2035,2131,1929,1504,1932
1011872,Նազարյան Դավիթ Արթուրի,ար,Երևան,Ակադեմիա,Գևորգ Մ.,1805,1957,2100,2084,1782,1801,1729
1011873,Նազարյան Էդմոնդ Զավենի,ար,Երևան,Անհատական,Անհատական,1932,1840,2120,2143,1635,1404,1554
1011874,Նազարյան Էմիլ Արթուրի,ար,Շիրակ,Արթիկի շ/դ - ՀՇԱ,Տոնոյան Ար.,1895,2336,1998,2333,1922,1847,1645
1014465,Նազարյան Լավրենտի Սարգիսի,ար,Երևան,Մալաթիա,Եգանյան Պ.,1556,1935,1962,2555,1176,1753,1833
1011875,Նազարյան Լևոն Ստեփանի,ար,Երևան,Անհատական,Անհատական,1817,1920,2092,2201,1654,1892,1664
1011876,Նազարյան Հայկ Ավո Վիգենի,ար,Երևան,Անհատական,Անհատական,2143,2177,1920,1557,1750,2151,1345
1011877,Նազարյան Հովհաննես Կորյունի,ար,Երևան,Ավան,Փայտյան Ա.,1805,2012,2186,1808,1630,2103,1343
1011878,Նազարյան Մարի Ռաֆայելի,իգ,Երևան,Տ. Պետրոսյան,Սահակ Մ.,2252,1709,2200,2220,1317,2100,1755
1011879,Նազարյան Միքայել Արթուրի,ար,Երևան,Անհատական,Անհատական,1618,1795,2199,2069,1411,1995,1908
1011880,Նազարյան Յուրա Արթուրի,ար,Երևան,Նոր Նորք,Օհանյան Ա.,1915,1791,2203,2179,1366,1747,1430
1014466,Նազարյան Նարե Հարությունի,իգ,Կոտայք,Չարենցավանի շ/դ - ՀՇԱ,Թավաքալյան Ազ.,1560,2011,2129,2264,1353,1427,1798
1011881,Նազարյան Նարեկ Հովհաննեսի,ար,Երևան,Ռ. Վահանյան,Պողոսյան Վ.,1825,1856,1804,2224,1626,1867,1632
1011882,Նազարյան Նարեկ Տիգրանի,ար,Երևան,Անհատական,Անհատական,1888,1964,1888,1648,1420,1762,1494
1011883,Նազարյան Նելլի Միքայելի,իգ,Շիրակ,Մարալիկի շ/դ - ՀՇԱ,Քոչարյան Արտ.,2181,1915,1768,2215,1575,1987,1616
1011884,Նազարյան Նորայր Հովհաննեսի,ար,Երևան,Ռ. Վահանյան,Պողոսյան Վ.,2122,2095,2509,2234,1458,1817,1707
1011885,Նազարյան Ռուբեն Արթուրի,ար,Երևան,Անհատական,Անհատական,1734,1785,2027,2234,1641,1977,1239
1011886,Նազարյան Ռուդոլֆ,ար,Կոտայք,Աբովյանի շ/դ,Մարգարյան Լ.,1912,1718,2050,2224,1525,2126,2324
1011887,Նազարյան Սերգեյ Կարենի,ար,Երևան,Անհատական,Անհատական,2120,1870,2210,2255,1598,1642,1862
1004938,Նազարյան Սերյոժա Արսենի,ար,Լոռի,«Անհատական»,«Անհատական»,1559,1875,1928,2060,1781,1812,1289
1011888,Նազարյան Սոնա Կարենի,իգ,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Ար.,1679,2109,2021,1707,1895,2056,
1011889,Նազարյան Սոս Գագիկի,ար,Երևան,Ավան,Լուսինե Կ.,1737,2130,1909,2063,1596,1681,1812
1011890,Նազարյան Սոֆի Մխիթարի,իգ,Երևան,Մալաթիա,Թովմաս Հ.,1686,1794,1950,2288,1548,1076,1921
1011891,Նազարյան Վասակ Արթուրի,ար,Վայոց ձոր,Եղեգնաձորի շ/դ - ՀՇԱ,Խուդավերդյան Ա.,2034,1694,1929,2259,1412,1681,1906
1011892,Նազինյան Սպարտակ Ստեփանի,ար,Տավուշ,«Անհատական»,Եգանյան Ա.,1726,1777,1929,1718,1645,1835,1858
1011893,Նազլուխանյան Նարեկ Սուրենի,ար,Կոտայք,Նոր Հաճնի շ/դ - ՀՇԱ,Վիրաբյան Գ.,1913,2016,1784,2219,1258,1774,1992
1011894,Նալբանդյան Արամ Աշոտի,ար,Երևան,Անհատական,Գևորգյան Գ.,2004,1902,2146,2232,1321,1617,2032
1011895,Նալբանդյան Արամ Հրանտի,ար,Երևան,Անհատական,Անհատական,1918,2176,1957,2187,1435,2020,1502
1011896,Նալբանդյան Արեն Կարենի,ար,Կոտայք,Աբովյանի շ/դ,Սիմոնյան Ար.,1642,1962,1806,2153,1521,1724,1707
1011897,Նալբանդյան Արթուր Լևոնի,ար,Երևան,Անհատական,Անհատական,2185,2013,1895,2225,1745,1442,1220
1014467,Նալբանդյան Արման Ներսեսի,ար,Երևան,Էրեբունի,Արմեն Հ.,1971,2016,2251,2110,1927,1516,1664
1011898,Նալբանդյան Դավիթ Գագիկի,ար,Կոտայք,Աբովյանի շ/դ,Սիմոնյան Ար.,1634,2086,2070,2075,1666,2012,1263
1011899,Նալբանդյան Դավիթ Վարազդատի,ար,Երևան,Անհատական,Անհատական,1782,1778,2264,2227,1524,1613,1707
1011900,Նալբանդյան Էդիկ Արթուրի,ար,Երևան,Անհատական,Անհատական,1892,1921,2006,1992,1977,1844,1889
1011901,Նալբանդյան Խաչիկ Հարությունի,ար,Երևան,Անհատական,Անհատական,1459,2044,1584,2011,1361,1980,1874
1011902,Նալբանդյան Հակոբ Արմենի,ար,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,1897,1916,2098,2123,1583,1855,1514
1011903,Նալբանդյան Հասմիկ Կարենի,իգ,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,1852,2373,1710,2033,1093,1434,1523
1011904,Նալբանդյան Հրայր Արմանի,ար,Երևան,Էրեբունի,Քարհանյան Ա.,1786,1900,1785,2172,1444,1465,2014
1011905,Նալբանդյան Նարեկ Վահանի,ար,Գեղարքունիք,Վարդենիսի շ/դ - ՀՇԱ,Պետրոսյան Մար.,1635,2164,2007,1549,1205,1759,1908
1014468,Նալբանդյան Նարեկ Տիգրանի,ար,Երևան,Անհատական,Անհատական,1728,1875,2028,2206,1403,1962,2073
1011906,Նալբանդյան Ռոբերտ Էդգարի,ար,Երևան,Աջափնյակ,Ղազարյան Ա.,1772,2139,1879,1676,1502,2068,1904
1011907,Նալբանդյան Սյուզաննա Էդգարի,իգ,Երևան,Աջափնյակ,Ղազարյան Ա.,1703,1752,2163,2260,1493,1868,
1011908,Նալբանդյան Սյուզի Մկրտիչի,իգ,Շիրակ,Գյումրիի ՇՄՊՄԴ,Գևորգյան Մ.,1661,1592,2025,1791,1512,1791,1757
1011909,Նալբանդյան Վարդուհի Արթուրի,իգ,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Մկրտչյան Հ.,1711,1904,2062,1833,1466,1651,2239
1011910,Նալգրանյան Դավիթ Ալեքսանդրի,ար,Երևան,Անհատական,Անհատական,2007,1967,1993,2160,1812,1431,2071
1011911,Նալչաջյան Լուսինե Ժանի,իգ,Շիրակ,Գյումրիի ՇՄՊՄԴ,Ավդալյան Ա.,1732,1819,2151,1744,1550,1935,1655
1011912,Նախշքարյան Յուրա Հաբեթի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Վահրամյան Գ.,1849,1977,2099,2151,1096,1649,1518
1011913,Նախոյան Արմեն Մուրադի,ար,Երևան,Անհատական,Քեհեյան Վ.,1368,2396,2087,2077,1539,1823,1848
1011914,Նախոյան Վահե Հրանտի,ար,Երևան,Անհատական,Քեհեյան Ա.,1950,1945,1941,1819,1830,1365,1578
1005022,Նահապետյան Անի Խաչատուրի,իգ,Երևան,Բարձրագույն վ/մդ,Մելքոնյան Վ.,1704,2015,2001,2215,1700,1801,1323
1014469,Նահապետյան Արամ Գրիշայի,ար,Երևան,Տ. Պետրոսյան,Պետրոսյան Տ. Ա-ի,1901,1623,2144,2077,1513,2001,1796
1011915,Նահապետյան Արամ Էդգարի,ար,Երևան,Ավան,Արթուր Հ.,1449,1946,1859,2254,1521,1492,1578
1011916,Նահապետյան Արամայիս Կարենի,ար,Լոռի,Վանաձորի շ/դ,Կարապետյան Ա.,1588,2041,1929,2166,1681,1982,2062
1011917,Նահապետյան Արմեն Լևոնի,ար,Երևան,Ռ. Վահանյան,Չատինյան Ռ.,1831,1658,2103,1947,1380,1687,1438
1011918,Նահապետյան Արտյոմ Լևոնի,ար,Երևան,Ռ. Վահանյան,Չատինյան Ռ.,1956,1954,2088,2354,1707,1334,1931
1004703,Նահապետյան Դավիթ Վարոսի,ար,Կոտայք,Դավթաշեն,Խաչիկյան Հ.,1584,1936,1959,1953,1384,1706,1487
1011919,Նահապետյան Ժորա Արտակի,ար,Լոռի,Վանաձորի շ/դ,Շահինյան Դ.,1934,2164,2052,2194,1625,1123,1737
1011920,Նահապետյան Խաչիկ Անդրանիկի,ար,Արմավիր,«Անհատական»,«Անհատական»,1674,1801,1845,1832,1265,1213,1841
1011921,Նահապետյան Կարո Միխաիլի,ար,Երևան,Անհատական,Անհատական,1786,2053,1850,2057,1524,1624,1768
1011922,Նահապետյան Հայկ Լևոնի,ար,Երևան,Ավան,Լուսինե Կ.,1757,1959,1930,2103,1273,1488,1438
1011923,Նահապետյան Հայկ Կարենի,ար,Երևան,Անհատական,Վահագն Խ.,1778,1750,2137,1706,1615,1704,1616
1011924,Նահապետյան Հրայր Կարոյի,ար,Արարատ,Արարատի շ/դ - ՀՇԱ,Հարությունյան Իս.,1606,2165,2076,2245,1598,1538,1587
1011925,Նահապետյան Մարտին Դավիթի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Թավաքալյան Մ.,1818,1902,1945,2158,1542,1500,1918
1011926,Նահապետյան Մեսրոպ Գևորգի,ար,Երևան,Անհատական,Անհատական,1490,1849,2352,2212,1543,1557,1728
1011927,Նահապետյան Միքայել Արտյոմի,ար,Շիրակ,Մարալիկի շ/դ - ՀՇԱ,Քոչարյան Արտ.,1519,1982,2068,2076,1664,1423,1579
1011928,Նահապետյան Նորայր Վոլոդյայի,ար,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Մկրտչյան Հ.,1620,1986,1962,2218,1804,1106,1908
1011929,Նահապետյան Նունե Գագիկի,իգ,Երևան,Մալաթիա,Արտավազդ Հ.,1799,2076,2085,1961,1510,1554,1967
1011930,Նահապետյան Ռաֆայել Արտյոմի,ար,Շիրակ,Մարալիկի շ/դ - ՀՇԱ,Քոչարյան Արտ.,1839,1969,1966,1440,1935,1649,1599
1011931,Նահապետյան Ռաֆայել Երջանիկի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,1402,1971,2140,2227,1683,1677,1657
1011932,Նահապետյան Ռաֆայել Հայկի,ար,Երևան,Անհատական,Գևորգյան Վ.,1866,1915,2011,2104,1378,1831,1569
1011933,Նահապետյան Ռոբերտ Տիգրանի,ար,Երևան,Անհատական,Անհատական,1851,2017,2145,1953,1718,1857,1405
1014470,Նահապետյան Սիլվի Գառնիկի,իգ,Երևան,Տ. Պետրոսյան,Պողոսյան Տ.,1957,2011,2049,2256,1696,1659,1380
1011934,Նահապետյան Վաչագան Արամի,ար,Կոտայք,Աբովյանի շ/դ,Քալաշյան Վ.,1556,1965,2234,1906,1118,1769,1292
1011935,Նահապետյան Վարդան Արտակի,ար,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Հովհաննիսյան Շ.,1607,1937,2423,1730,1627,1712,1759
1005096,Նահապետյան Տիգրան Հայկի,ար,Երևան,Տ. Պետրոսյան,Արման Հ.,2299,1892,2047,1777,1596,1914,1258
1011936,Նաղդալյան Արամ Արսենի,ար,Երևան,Անհատական,Անհատական,2240,2337,2312,2118,1586,1750,1596
1011937,Նաղդալյան Դավիթ Սամվելի,ար,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,1979,2127,2110,2102,1749,1485,1830
1011938,Նաղդալյան Յանա Մելիքի,իգ,Երևան,Անհատական,Անհատական,1933,2075,1893,2372,1363,1076,1203
1011939,Նաղդալյան Յուրի Մելիքի,ար,Երևան,Ավան,Արթուր Հ.,1866,2080,2123,1872,1415,1281,1783
1005299,Նաղդալյան Նարինե Արթուրի,իգ,Երևան,Անհատական,Անհատական,1448,1905,2184,2306,1570,1824,1332
1011940,Նանյան Արիանա Միքայելի,իգ,Երևան,Աջափնյակ,Ղազարյան Ա.,1912,1830,2193,2270,1476,1520,1872
1011941,Նաջարյան Աննա Սեդրակի,իգ,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Հովհաննիսյան Շ.,2003,2067,2015,1893,1569,1487,1687
1011942,Նաջարյան Էմիլ Հարությունի,ար,Երևան,Անհատական,Մկրտումյան Ա.,1687,1961,2051,1872,1413,1558,1871
1011943,Նաջարյան Նարեկ Արսենի,ար,Երևան,Անհատական,Անհատական,1446,2012,2002,2020,1199,2021,1861
1011944,Նաջարյան Ռաֆայել Հովհաննեսի,ար,Երևան,Անհատական,Անհատական,2068,1914,1965,2142,1564,1572,1308
1011945,Նաջարյան Սարգիս Դավիթի,ար,Երևան,Նուբարաշեն,Լևոն Գ.,2046,2021,2141,1701,1447,1502,1704
1011946,Նասիբյան Բաբկեն Արթուրի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Ձվակերյան Կ.,1905,1832,2111,2098,1653,1761,1819
1014471,Նասիբյան Կարեն Նորայրի,ար,Արարատ,Մասիսի շ/դ - ՀՇԱ,Բարսեղյան Ն.,2091,1611,2189,2175,1539,1970,1748
1011947,Նասլյան Դավիթ Մհերի,ար,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Վ.,2151,1772,1959,2124,1392,1723,1575
1011948,Նասոյան Գևորգ Վահագնի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Պետրոսյան Ռ.,1584,1847,2102,2119,1386,1114,1573
1011949,Նասոյան Գևորգ Վահանի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Պետրոսյան Ռ.,1890,1889,2059,2156,1228,1532,1604
1011950,Նավասարդյան Ալվարդ Դանիելի,իգ,Կոտայք,Նոր Հաճնի շ/դ - ՀՇԱ,Վիրաբյան Գ.,1819,1941,1810,2109,1493,1545,1433
1011951,Նավասարդյան Արսեն Աշոտի,ար,Տավուշ,Բերդի ե/դ ,Զաքարյան Ա.,1874,1963,1749,1861,1908,1771,1547
1011952,Նավասարդյան Գագիկ Գառնիկի,ար,Երևան,Անհատական,Անհատական,1841,1879,2206,2056,1560,1575,1092
1011953,Նավասարդյան Դավիթ Արամի,ար,Երևան,Ակադեմիա,Ակոպով Ռ.,1985,1735,1877,2215,1352,1624,1489
1011954,Նավասարդյան Դավիթ Տիգրանի,ար,Երևան,Անհատական,Անհատական,1756,1979,2196,1825,1606,1200,1504
